0, -1.84372256365
1, -5.38067349927
2, -1.54185022026
3, -0.658616904501
4, 3.63382250175
5, 4.2239010989
6, 1.84049079755
7, 2.46039770812
8, -1.5845676886
9, 0.505902192243
10, 0.801603206413
11, 1.24590163934
12, -1.3603185136
13, -0.552486187845
14, 1.14728682171
15, -0.250156347717
16, -7.00401110768
17, -1.45454545455
18, -1.51380231523
19, -1.47812971342
20, -1.44884683619
21, -1.69145523476
22, -2.22286374134
23, -1.05053946621
24, -1.40331181589
25, -1.16504854369
26, -1.12052473353
27, -0.814111261872
28, -1.31897711978
29, -2.82247428119
30, -6.83783075714
31, -2.55681818182
32, -2.69788750318
33, -3.35923790424
34, -0.747230095336
35, -2.51817237799
36, -2.7027027027
37, -1.35067533767
38, -0.714637752587
39, 0.623800383877
40, -2.27662178703
41, -1.43027413588
42, -3.24721497985
43, -1.95986934204
44, -2.54237288136
45, -2.14302352667
46, -1.52742420736
47, -1.80324126912
48, -2.4345847554
49, -1.31344612645
50, -0.372725279544
51, -0.696864111498
52, -0.950529271981
53, -0.319013185878
54, -3.61471401233
55, -3.35255178305
56, -3.66447786486
57, -2.39043824701
58, -3.67219917012
59, -4.89164086687
60, -3.44757655648
61, -3.45447284345
62, -3.37460063898
63, -1.5628090999
64, -4.05083399523
65, -4.28991185113
66, -2.89855072464
67, -3.30626450116
68, -3.67886568308
69, -3.95038167939
70, -3.17369821361
71, -2.3656320969
72, -1.97198673056
73, -1.02665706052
74, -1.81589356347
75, -3.0001775253
76, -1.52455238433
77, -1.45109279828
78, -1.40644472138
79, -2.5980911983
80, -1.71614896173
81, -0.138480180024
82, -0.583590799863
83, -1.44312393888
84, -1.45087235996
85, -0.837734474595
86, -0.377494157829
87, -0.377494157829
88, -0.377494157829
89, -0.377494157829
90, -0.377494157829
91, -0.377494157829
92, -0.377494157829
